Start Time, End Time, Time in Bed (mins), Is nap, Sleep quality, Awake duration (mins), REM sleep duration (mins), Light sleep duration (mins), Deep sleep duration (mins), Amount of audio recordings, Wake-up mood, 
Optional(2019-02-02 23:38:07 +0000), Optional(2019-02-03 08:00:08 +0000), 502, No, 70, 52, 40, 220, 190, 0, Undefined, 
Optional(2019-02-03 21:47:29 +0000), Optional(2019-02-04 06:25:09 +0000), 518, No, 78, 48, 100, 210, 160, 0, Undefined, 
Optional(2019-02-04 22:13:54 +0000), Optional(2019-02-05 06:25:11 +0000), 491, No, 72, 71, 80, 210, 130, 0, Undefined, 
Optional(2019-02-05 22:17:13 +0000), Optional(2019-02-06 06:25:07 +0000), 488, No, 78, 58, 140, 190, 100, 0, Undefined, 
Optional(2019-02-06 21:55:47 +0000), Optional(2019-02-07 06:25:10 +0000), 509, No, 76, 59, 100, 190, 160, 0, Undefined, 
Optional(2019-02-07 22:17:11 +0000), Optional(2019-02-08 06:25:13 +0000), 488, No, 72, 68, 80, 180, 160, 0, Undefined, 
Optional(2019-02-08 23:49:08 +0000), Optional(2019-02-09 08:07:40 +0000), 499, No, 62, 349, 40, 40, 70, 0, Undefined, 
Optional(2019-02-09 23:55:19 +0000), Optional(2019-02-10 08:10:08 +0000), 495, No, 68, 55, 60, 210, 170, 0, Undefined, 
Optional(2019-02-10 22:16:11 +0000), Optional(2019-02-11 06:25:11 +0000), 489, No, 70, 79, 80, 190, 140, 0, Undefined, 
Optional(2019-02-11 22:03:08 +0000), Optional(2019-02-12 06:25:08 +0000), 502, No, 64, 82, 50, 170, 200, 0, Undefined, 
Optional(2019-02-12 22:10:21 +0000), Optional(2019-02-13 06:25:10 +0000), 495, No, 76, 45, 70, 220, 160, 0, Undefined, 
Optional(2019-02-13 23:02:06 +0000), Optional(2019-02-14 06:25:13 +0000), 443, No, 68, 73, 80, 150, 140, 0, Undefined, 
Optional(2019-02-14 22:07:07 +0000), Optional(2019-02-15 06:25:06 +0000), 498, No, 82, 28, 130, 180, 160, 0, Undefined, 
Optional(2019-02-16 01:32:43 +0000), Optional(2019-02-16 08:42:02 +0000), 429, No, 64, 59, 40, 200, 130, 0, Undefined, 
Optional(2019-02-16 23:13:58 +0000), Optional(2019-02-17 08:00:08 +0000), 526, No, 72, 36, 60, 250, 180, 0, Undefined, 
Optional(2019-02-17 23:05:58 +0000), Optional(2019-02-18 07:19:38 +0000), 494, No, 66, 104, 80, 160, 150, 0, Undefined, 
Optional(2019-02-18 23:29:56 +0000), Optional(2019-02-19 07:44:42 +0000), 495, No, 66, 55, 50, 260, 130, 0, Undefined, 
Optional(2019-02-19 23:31:46 +0000), Optional(2019-02-20 07:24:48 +0000), 473, No, 68, 53, 50, 140, 230, 0, Undefined, 
Optional(2019-02-20 22:30:18 +0000), Optional(2019-02-21 08:00:07 +0000), 570, No, 74, 60, 110, 250, 150, 0, Undefined, 
Optional(2019-02-21 14:39:58 +0000), Optional(2019-02-21 15:25:05 +0000), 45, Yes, 30, 25, 0, 20, 0, 0, Undefined, 
Optional(2019-02-21 23:01:29 +0000), Optional(2019-02-22 07:45:17 +0000), 524, No, 74, 44, 50, 160, 270, 0, Undefined, 
Optional(2019-02-23 00:11:16 +0000), Optional(2019-02-23 08:12:43 +0000), 481, No, 70, 41, 40, 210, 190, 0, OK, 
Optional(2019-02-23 23:43:43 +0000), Optional(2019-02-24 08:01:20 +0000), 498, No, 78, 38, 100, 220, 140, 0, Undefined, 
Optional(2019-02-24 22:29:36 +0000), Optional(2019-02-25 06:25:08 +0000), 476, No, 66, 65, 60, 190, 160, 0, Undefined, 
Optional(2019-02-25 22:09:31 +0000), Optional(2019-02-26 06:25:09 +0000), 496, No, 74, 46, 80, 200, 170, 0, Undefined, 
Optional(2019-02-26 22:20:09 +0000), Optional(2019-02-27 06:25:11 +0000), 485, No, 84, 25, 110, 190, 160, 0, Undefined, 
Optional(2019-02-27 22:57:36 +0000), Optional(2019-02-28 06:25:09 +0000), 448, No, 64, 77, 60, 190, 120, 0, Undefined, 
Optional(2019-02-28 22:41:52 +0000), Optional(2019-02-28 22:41:52 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2019-02-28 22:41:52 +0000), Optional(2019-03-01 06:29:49 +0000), 468, No, 72, 38, 30, 140, 260, 0, Undefined, 
Optional(2019-03-01 22:53:10 +0000), Optional(2019-03-02 06:10:32 +0000), 437, No, 80, 47, 100, 170, 120, 0, Undefined, 
Optional(2019-03-02 23:26:44 +0000), Optional(2019-03-03 07:22:00 +0000), 475, No, 68, 35, 50, 250, 140, 0, Undefined, 
Optional(2019-03-03 16:36:11 +0000), Optional(2019-03-03 17:21:34 +0000), 45, Yes, 50, 25, 0, 10, 10, 0, Undefined, 
Optional(2019-03-03 22:26:00 +0000), Optional(2019-03-04 06:25:11 +0000), 479, No, 70, 69, 80, 140, 190, 0, Undefined, 
Optional(2019-03-04 22:07:55 +0000), Optional(2019-03-05 06:25:12 +0000), 497, No, 78, 57, 120, 180, 140, 0, Undefined, 
Optional(2019-03-05 22:26:10 +0000), Optional(2019-03-06 06:25:07 +0000), 479, No, 78, 49, 140, 160, 130, 0, Undefined, 
Optional(2019-03-06 22:16:46 +0000), Optional(2019-03-07 06:25:07 +0000), 488, No, 82, 38, 100, 180, 170, 0, Good, 
Optional(2019-03-07 22:26:00 +0000), Optional(2019-03-08 06:25:09 +0000), 479, No, 74, 79, 110, 160, 130, 0, Undefined, 
Optional(2019-03-08 22:53:26 +0000), Optional(2019-03-09 07:16:33 +0000), 503, No, 78, 23, 70, 220, 190, 0, Undefined, 
Optional(2019-03-09 22:52:57 +0000), Optional(2019-03-10 07:30:06 +0000), 517, No, 74, 67, 90, 180, 180, 0, Undefined, 
Optional(2019-03-10 22:17:32 +0000), Optional(2019-03-11 06:25:11 +0000), 488, No, 72, 58, 70, 210, 150, 0, Undefined, 
Optional(2019-03-11 22:01:25 +0000), Optional(2019-03-12 06:25:19 +0000), 504, No, 62, 54, 30, 220, 200, 0, Undefined, 
Optional(2019-03-12 22:44:28 +0000), Optional(2019-03-13 06:27:16 +0000), 463, No, 58, 93, 40, 160, 170, 0, Undefined, 
Optional(2019-03-13 22:01:59 +0000), Optional(2019-03-14 06:25:15 +0000), 503, No, 64, 83, 70, 220, 130, 0, Undefined, 
Optional(2019-03-14 22:25:25 +0000), Optional(2019-03-15 06:25:16 +0000), 480, No, 62, 90, 50, 200, 140, 0, Undefined, 
Optional(2019-03-15 21:28:59 +0000), Optional(2019-03-16 07:51:00 +0000), 622, No, 60, 112, 40, 230, 240, 0, Undefined, 
Optional(2019-03-16 23:21:12 +0000), Optional(2019-03-17 07:50:18 +0000), 509, No, 76, 69, 100, 190, 150, 0, Undefined, 
Optional(2019-03-17 22:27:35 +0000), Optional(2019-03-18 06:25:11 +0000), 478, No, 80, 28, 140, 180, 130, 0, Undefined, 
Optional(2019-03-18 22:05:20 +0000), Optional(2019-03-19 06:25:12 +0000), 500, No, 72, 60, 70, 220, 150, 0, Undefined, 
Optional(2019-03-19 22:50:47 +0000), Optional(2019-03-20 07:13:50 +0000), 503, No, 78, 63, 90, 180, 170, 0, Undefined, 
Optional(2019-03-20 22:13:11 +0000), Optional(2019-03-21 06:25:11 +0000), 492, No, 78, 62, 90, 160, 180, 0, Undefined, 
Optional(2019-03-21 22:31:09 +0000), Optional(2019-03-22 06:25:12 +0000), 474, No, 70, 64, 60, 160, 190, 0, Undefined, 
Optional(2019-03-22 23:35:56 +0000), Optional(2019-03-22 23:35:56 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2019-03-22 23:35:56 +0000), Optional(2019-03-23 08:14:38 +0000), 519, No, 78, 49, 100, 190, 180, 0, Undefined, 
Optional(2019-03-24 00:35:54 +0000), Optional(2019-03-24 07:48:27 +0000), 433, No, 70, 23, 60, 220, 130, 0, Undefined, 
Optional(2019-03-24 22:24:12 +0000), Optional(2019-03-25 06:25:12 +0000), 481, No, 82, 21, 80, 190, 190, 0, Undefined, 
Optional(2019-03-25 22:41:23 +0000), Optional(2019-03-26 06:25:13 +0000), 464, No, 66, 74, 60, 180, 150, 0, Undefined, 
Optional(2019-03-26 22:10:05 +0000), Optional(2019-03-27 06:25:07 +0000), 495, No, 58, 65, 20, 220, 190, 0, Undefined, 
Optional(2019-03-27 22:33:52 +0000), Optional(2019-03-28 06:25:11 +0000), 471, No, 68, 81, 70, 150, 170, 0, Undefined, 
Optional(2019-03-28 22:24:19 +0000), Optional(2019-03-29 06:25:12 +0000), 481, No, 74, 81, 100, 150, 150, 0, Undefined, 
Optional(2019-03-29 23:31:53 +0000), Optional(2019-03-30 07:49:15 +0000), 497, No, 68, 57, 50, 210, 180, 0, Undefined, 
Optional(2019-03-30 22:56:30 +0000), Optional(2019-03-31 06:15:02 +0000), 439, No, 74, 29, 80, 190, 140, 0, Undefined, 
Optional(2019-03-31 21:12:36 +0000), Optional(2019-03-31 21:59:07 +0000), 47, Yes,  0, 47, 0, 0, 0, 0, Undefined, 
Optional(2019-03-31 22:23:52 +0000), Optional(2019-04-01 05:25:10 +0000), 421, No, 72, 61, 60, 150, 150, 0, Undefined, 
Optional(2019-04-01 21:10:12 +0000), Optional(2019-04-02 05:25:09 +0000), 495, No, 76, 25, 70, 190, 210, 0, Undefined, 
Optional(2019-04-02 21:18:51 +0000), Optional(2019-04-03 05:25:09 +0000), 486, No, 74, 66, 100, 200, 120, 0, Undefined, 
Optional(2019-04-03 21:17:12 +0000), Optional(2019-04-04 05:25:15 +0000), 488, No, 76, 58, 100, 190, 140, 0, Undefined, 
Optional(2019-04-04 21:17:21 +0000), Optional(2019-04-05 05:25:09 +0000), 488, No, 74, 58, 80, 190, 160, 0, Undefined, 
Optional(2019-04-05 22:23:13 +0000), Optional(2019-04-06 06:27:50 +0000), 485, No, 80, 35, 50, 180, 220, 0, Undefined, 
Optional(2019-04-06 23:51:16 +0000), Optional(2019-04-07 05:51:22 +0000), 360, No, 66, 20, 20, 150, 170, 0, Undefined, 
Optional(2019-04-07 21:44:16 +0000), Optional(2019-04-08 05:25:10 +0000), 461, No, 80, 41, 80, 180, 160, 0, Undefined, 
Optional(2019-04-08 21:14:51 +0000), Optional(2019-04-08 21:14:51 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2019-04-08 21:14:50 +0000), Optional(2019-04-09 05:25:54 +0000), 491, No, 64, 91, 50, 200, 150, 0, Undefined, 
Optional(2019-04-09 21:02:40 +0000), Optional(2019-04-10 05:25:06 +0000), 502, No, 72, 72, 70, 230, 130, 0, Undefined, 
Optional(2019-04-10 21:13:20 +0000), Optional(2019-04-10 21:13:20 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2019-04-10 21:13:20 +0000), Optional(2019-04-11 05:25:41 +0000), 492, No, 76, 72, 100, 150, 170, 0, Undefined, 
Optional(2019-04-11 21:10:00 +0000), Optional(2019-04-12 05:25:10 +0000), 495, No, 80, 35, 70, 170, 220, 0, Undefined, 
Optional(2019-04-12 22:39:11 +0000), Optional(2019-04-13 07:00:09 +0000), 501, No, 72, 91, 120, 180, 110, 0, OK, 
Optional(2019-04-13 23:06:32 +0000), Optional(2019-04-14 07:00:08 +0000), 474, No, 60, 54, 30, 200, 190, 0, Undefined, 
Optional(2019-04-14 20:15:01 +0000), Optional(2019-04-15 05:25:14 +0000), 550, No, 70, 50, 60, 270, 170, 0, Undefined, 
Optional(2019-04-15 21:40:38 +0000), Optional(2019-04-16 05:25:14 +0000), 465, No, 70, 65, 60, 200, 140, 0, Undefined, 
Optional(2019-04-16 21:12:33 +0000), Optional(2019-04-17 05:25:42 +0000), 493, No, 64, 123, 90, 150, 130, 0, Undefined, 
Optional(2019-04-17 21:32:38 +0000), Optional(2019-04-18 05:25:07 +0000), 472, No, 42, 202, 60, 80, 130, 0, Undefined, 
Optional(2019-04-18 21:32:13 +0000), Optional(2019-04-19 06:25:06 +0000), 533, No, 70, 33, 60, 250, 190, 0, Undefined, 
Optional(2019-04-19 23:32:20 +0000), Optional(2019-04-20 07:00:11 +0000), 448, No, 56, 98, 40, 170, 140, 0, Undefined, 
Optional(2019-04-20 23:00:30 +0000), Optional(2019-04-21 06:13:33 +0000), 433, No, 76, 23, 80, 180, 150, 0, Undefined, 
Optional(2019-04-21 21:59:44 +0000), Optional(2019-04-22 07:00:10 +0000), 540, No, 64, 90, 40, 250, 160, 0, Undefined, 
Optional(2019-04-22 20:45:09 +0000), Optional(2019-04-23 05:25:08 +0000), 520, No, 70, 80, 80, 200, 160, 0, Undefined, 
Optional(2019-04-23 22:03:10 +0000), Optional(2019-04-24 05:25:08 +0000), 442, No, 68, 72, 80, 130, 160, 0, Undefined, 
Optional(2019-04-24 21:21:56 +0000), Optional(2019-04-25 05:25:07 +0000), 483, No, 76, 33, 90, 210, 150, 0, Undefined, 
Optional(2019-04-25 20:57:42 +0000), Optional(2019-04-26 05:25:18 +0000), 508, No, 76, 68, 100, 190, 150, 0, Undefined, 
Optional(2019-04-26 21:08:05 +0000), Optional(2019-04-27 06:19:37 +0000), 552, No, 70, 61, 70, 220, 200, 0, Undefined, 
Optional(2019-04-27 22:52:48 +0000), Optional(2019-04-28 06:45:27 +0000), 473, No, 84, 33, 100, 180, 160, 0, Undefined, 
Optional(2019-04-28 22:16:21 +0000), Optional(2019-04-29 05:25:08 +0000), 429, No, 74, 39, 90, 190, 110, 0, Undefined, 
Optional(2019-04-29 21:27:40 +0000), Optional(2019-04-30 05:25:21 +0000), 478, No, 58, 98, 40, 180, 160, 0, Undefined, 
Optional(2019-04-30 21:08:51 +0000), Optional(2019-05-01 05:25:08 +0000), 496, No, 68, 56, 50, 230, 160, 0, Undefined, 
Optional(2019-05-01 21:30:04 +0000), Optional(2019-05-02 05:25:15 +0000), 475, No, 60, 95, 50, 200, 130, 0, Undefined, 
Optional(2019-05-03 05:25:16 +0000), Optional(2019-05-03 05:25:16 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2019-05-03 22:47:40 +0000), Optional(2019-05-04 05:54:52 +0000), 427, No, 74, 37, 70, 190, 130, 0, Undefined, 
Optional(2019-05-04 22:00:10 +0000), Optional(2019-05-05 06:25:08 +0000), 505, No, 76, 45, 70, 210, 180, 0, Undefined, 
Optional(2019-05-05 23:42:40 +0000), Optional(2019-05-06 06:25:11 +0000), 403, No, 58, 72, 30, 160, 140, 0, Undefined, 
Optional(2019-05-06 23:19:29 +0000), Optional(2019-05-07 06:00:01 +0000), 401, No, 66, 50, 50, 160, 140, 0, Undefined, 
Optional(2019-05-07 20:33:35 +0000), Optional(2019-05-08 05:25:10 +0000), 532, No, 76, 72, 100, 210, 150, 0, Undefined, 
Optional(2019-05-08 20:56:07 +0000), Optional(2019-05-09 05:25:15 +0000), 509, No, 66, 109, 60, 180, 160, 0, Undefined, 
Optional(2019-05-09 21:35:40 +0000), Optional(2019-05-10 05:25:19 +0000), 470, No, 62, 50, 30, 220, 170, 0, Undefined, 
Optional(2019-05-10 23:13:30 +0000), Optional(2019-05-11 07:00:26 +0000), 467, No, 76, 47, 80, 170, 170, 0, Undefined, 
Optional(2019-05-12 00:22:38 +0000), Optional(2019-05-12 07:00:09 +0000), 398, No, 64, 37, 40, 200, 120, 0, Undefined, 
Optional(2019-05-12 21:14:21 +0000), Optional(2019-05-13 05:25:20 +0000), 491, No, 70, 51, 60, 220, 160, 0, Undefined, 
Optional(2019-05-13 21:26:45 +0000), Optional(2019-05-14 05:25:17 +0000), 479, No, 68, 69, 70, 210, 130, 0, Undefined, 
Optional(2019-05-15 21:19:18 +0000), Optional(2019-05-16 05:25:58 +0000), 487, No, 64, 87, 50, 180, 170, 0, Undefined, 
Optional(2019-05-16 21:04:19 +0000), Optional(2019-05-17 05:25:12 +0000), 501, No, 62, 61, 30, 210, 200, 0, Undefined, 
Optional(2019-05-17 22:23:48 +0000), Optional(2019-05-18 06:09:44 +0000), 466, No, 68, 56, 50, 210, 150, 0, Undefined, 
Optional(2019-05-18 21:16:21 +0000), Optional(2019-05-19 06:29:29 +0000), 553, No, 72, 43, 70, 220, 220, 0, Undefined, 
Optional(2019-05-19 21:16:17 +0000), Optional(2019-05-20 05:25:08 +0000), 489, No, 74, 69, 100, 170, 150, 0, Undefined, 
Optional(2019-05-20 21:49:41 +0000), Optional(2019-05-21 06:00:07 +0000), 490, No, 68, 80, 90, 140, 180, 0, Undefined, 
Optional(2019-05-21 20:55:51 +0000), Optional(2019-05-22 05:24:48 +0000), 509, No, 68, 109, 100, 170, 130, 0, Undefined, 
Optional(2019-05-22 22:04:45 +0000), Optional(2019-05-23 05:25:07 +0000), 440, No, 62, 70, 50, 170, 150, 0, Undefined, 
Optional(2019-05-23 21:08:42 +0000), Optional(2019-05-24 05:25:16 +0000), 497, No, 80, 57, 90, 180, 170, 0, Undefined, 
Optional(2019-05-24 16:32:51 +0000), Optional(2019-05-24 17:17:59 +0000), 45, Yes, 50, 25, 0, 10, 10, 0, Undefined, 
Optional(2019-05-24 22:59:01 +0000), Optional(2019-05-25 06:16:39 +0000), 438, No, 74, 58, 80, 160, 140, 0, Undefined, 
Optional(2019-05-25 22:20:49 +0000), Optional(2019-05-26 06:29:35 +0000), 489, No, 72, 49, 90, 210, 140, 0, Undefined, 
Optional(2019-05-26 22:46:47 +0000), Optional(2019-05-27 06:51:18 +0000), 485, No, 80, 35, 100, 190, 160, 0, Undefined, 
Optional(2019-05-27 22:18:25 +0000), Optional(2019-05-28 05:50:18 +0000), 452, No, 74, 22, 50, 220, 160, 0, Undefined, 
Optional(2019-05-28 20:49:46 +0000), Optional(2019-05-29 05:25:11 +0000), 515, No, 64, 95, 60, 180, 180, 0, Undefined, 
Optional(2019-05-29 23:41:58 +0000), Optional(2019-05-30 05:25:16 +0000), 343, No, 58, 43, 20, 140, 140, 0, Undefined, 
Optional(2019-05-30 21:41:01 +0000), Optional(2019-05-31 05:25:16 +0000), 464, No, 74, 54, 80, 140, 190, 0, Undefined, 
Optional(2019-05-31 23:14:04 +0000), Optional(2019-06-01 07:25:34 +0000), 492, No, 72, 41, 50, 200, 200, 0, Undefined, 
Optional(2019-06-01 23:55:23 +0000), Optional(2019-06-02 07:25:04 +0000), 450, No, 62, 100, 60, 180, 110, 0, Undefined, 
Optional(2019-06-02 21:54:00 +0000), Optional(2019-06-03 05:25:08 +0000), 451, No, 72, 31, 60, 170, 190, 0, Undefined, 
Optional(2019-06-03 21:51:15 +0000), Optional(2019-06-04 05:25:07 +0000), 454, No, 50, 124, 40, 190, 100, 0, Bad, 
Optional(2019-06-04 20:27:12 +0000), Optional(2019-06-05 05:25:11 +0000), 538, No, 80, 58, 130, 200, 150, 0, Good, 
Optional(2019-06-05 21:43:42 +0000), Optional(2019-06-06 05:25:08 +0000), 461, No, 42, 151, 30, 140, 140, 0, Undefined, 
Optional(2019-06-06 22:10:09 +0000), Optional(2019-06-07 05:25:11 +0000), 435, No, 68, 65, 60, 180, 130, 0, Undefined, 
Optional(2019-06-07 23:16:19 +0000), Optional(2019-06-08 06:36:09 +0000), 440, No, 76, 50, 100, 170, 120, 0, Undefined, 
Optional(2019-06-08 17:16:09 +0000), Optional(2019-06-08 17:58:42 +0000), 43, Yes, 50, 23, 0, 10, 10, 2, OK, 
Optional(2019-06-08 23:41:00 +0000), Optional(2019-06-09 07:00:10 +0000), 439, No, 70, 49, 70, 190, 130, 0, Undefined, 
Optional(2019-06-09 21:15:33 +0000), Optional(2019-06-09 21:15:33 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2019-06-09 21:15:33 +0000), Optional(2019-06-10 05:25:09 +0000), 490, No, 64, 70, 50, 230, 140, 0, Undefined, 
Optional(2019-06-10 21:30:12 +0000), Optional(2019-06-11 05:25:09 +0000), 475, No, 72, 75, 140, 160, 100, 0, Undefined, 
Optional(2019-06-12 22:45:54 +0000), Optional(2019-06-13 05:25:10 +0000), 399, No, 64, 89, 110, 100, 100, 0, Good, 
Optional(2019-06-13 22:01:10 +0000), Optional(2019-06-14 05:25:12 +0000), 444, No, 62, 104, 60, 180, 100, 0, Undefined, 
Optional(2019-06-14 21:14:18 +0000), Optional(2019-06-15 06:00:09 +0000), 526, No, 80, 46, 110, 200, 170, 0, Undefined, 
Optional(2019-06-15 23:43:03 +0000), Optional(2019-06-16 07:30:07 +0000), 467, No, 60, 77, 40, 170, 180, 0, Undefined, 
Optional(2019-06-16 21:50:06 +0000), Optional(2019-06-17 05:25:09 +0000), 455, No, 78, 35, 80, 200, 140, 0, Undefined, 
Optional(2019-06-17 22:06:03 +0000), Optional(2019-06-18 05:25:19 +0000), 439, No, 60, 79, 50, 200, 110, 0, Undefined, 
Optional(2019-06-18 21:27:46 +0000), Optional(2019-06-19 05:25:13 +0000), 477, No, 58, 107, 30, 200, 140, 0, Undefined, 
Optional(2019-06-19 20:57:25 +0000), Optional(2019-06-20 04:59:36 +0000), 482, No, 78, 42, 70, 190, 180, 0, Undefined, 
Optional(2019-06-20 21:23:21 +0000), Optional(2019-06-20 21:23:21 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2019-06-20 21:23:21 +0000), Optional(2019-06-21 05:25:22 +0000), 482, No, 70, 30, 140, 132, 180, 0, Undefined, 
Optional(2019-06-21 22:47:00 +0000), Optional(2019-06-22 06:00:20 +0000), 433, No, 84, 33, 100, 160, 140, 0, Undefined, 
Optional(2019-06-22 23:05:52 +0000), Optional(2019-06-23 07:00:11 +0000), 474, No, 76, 24, 60, 220, 170, 0, Undefined, 
Optional(2019-06-24 21:14:14 +0000), Optional(2019-06-25 05:25:12 +0000), 491, No, 72, 51, 70, 190, 180, 0, Undefined, 
Optional(2019-06-25 21:27:10 +0000), Optional(2019-06-26 05:25:09 +0000), 478, No, 72, 78, 90, 180, 130, 0, Undefined, 
Optional(2019-06-26 22:10:43 +0000), Optional(2019-06-27 05:25:11 +0000), 434, No, 66, 74, 70, 150, 140, 0, Undefined, 
Optional(2019-06-27 21:17:58 +0000), Optional(2019-06-27 21:17:58 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2019-06-27 21:17:58 +0000), Optional(2019-06-28 05:25:50 +0000), 488, No, 74, 78, 120, 170, 120, 0, Undefined, 
Optional(2019-06-28 22:55:03 +0000), Optional(2019-06-29 06:34:31 +0000), 459, No, 74, 49, 90, 190, 130, 0, Undefined, 
Optional(2019-06-29 23:04:58 +0000), Optional(2019-06-29 23:04:58 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2019-06-29 23:04:58 +0000), Optional(2019-06-30 07:08:03 +0000), 483, No, 64, 83, 40, 170, 190, 0, Undefined, 
Optional(2019-06-30 21:04:32 +0000), Optional(2019-07-01 05:26:04 +0000), 502, No, 68, 71, 60, 210, 160, 0, OK, 
Optional(2019-07-01 21:28:02 +0000), Optional(2019-07-02 05:25:16 +0000), 477, No, 76, 67, 130, 160, 120, 0, Undefined, 
Optional(2019-07-02 20:57:00 +0000), Optional(2019-07-02 20:57:00 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2019-07-02 20:57:00 +0000), Optional(2019-07-03 05:25:19 +0000), 508, No, 82, 38, 140, 180, 150, 0, Undefined, 
Optional(2019-07-03 21:12:01 +0000), Optional(2019-07-04 05:26:52 +0000), 495, No, 72, 85, 80, 180, 150, 0, OK, 
Optional(2019-07-04 21:30:50 +0000), Optional(2019-07-05 05:25:11 +0000), 474, No, 72, 74, 90, 190, 120, 0, Undefined, 
Optional(2019-07-04 21:30:49 +0000), Optional(2019-07-05 05:25:11 +0000), 474, No, 72, 74, 90, 190, 120, 0, Undefined, 
Optional(2019-07-06 23:01:44 +0000), Optional(2019-07-07 06:29:05 +0000), 447, No, 70, 27, 50, 200, 170, 0, OK, 
Optional(2019-07-07 21:19:33 +0000), Optional(2019-07-08 05:25:49 +0000), 486, No, 74, 86, 110, 160, 130, 0, Undefined, 
Optional(2019-07-08 21:29:05 +0000), Optional(2019-07-08 21:29:05 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2019-07-08 21:29:05 +0000), Optional(2019-07-09 05:25:36 +0000), 477, No, 68, 86, 80, 170, 140, 0, Undefined, 
Optional(2019-07-09 20:59:22 +0000), Optional(2019-07-09 20:59:22 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2019-07-09 20:59:21 +0000), Optional(2019-07-10 05:25:23 +0000), 506, No, 70, 96, 100, 160, 150, 0, Undefined, 
Optional(2019-07-10 20:58:38 +0000), Optional(2019-07-10 20:58:38 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2019-07-10 20:58:41 +0000), Optional(2019-07-11 05:27:39 +0000), 509, No, 66, 99, 70, 200, 140, 0, Undefined, 
Optional(2019-07-11 21:31:00 +0000), Optional(2019-07-11 21:31:00 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2019-07-11 21:31:00 +0000), Optional(2019-07-12 05:24:51 +0000), 474, No, 82, 44, 100, 170, 160, 0, Undefined, 
Optional(2019-07-12 22:28:13 +0000), Optional(2019-07-12 22:28:13 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2019-07-12 22:28:13 +0000), Optional(2019-07-13 07:56:05 +0000), 568, No, 78, 38, 110, 250, 170, 0, Undefined, 
Optional(2019-07-13 23:04:07 +0000), Optional(2019-07-13 23:04:07 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2019-07-13 23:04:06 +0000), Optional(2019-07-14 07:21:01 +0000), 497, No, 66, 127, 110, 140, 120, 0, Good, 
Optional(2019-07-14 19:56:28 +0000), Optional(2019-07-14 19:56:28 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2019-07-14 19:56:27 +0000), Optional(2019-07-15 05:25:09 +0000), 569, No, 64, 129, 70, 250, 120, 0, Undefined, 
Optional(2019-07-15 21:25:08 +0000), Optional(2019-07-15 21:25:08 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2019-07-15 21:25:08 +0000), Optional(2019-07-16 05:25:11 +0000), 480, No, 76, 40, 90, 190, 160, 0, Undefined, 
Optional(2019-07-16 21:09:48 +0000), Optional(2019-07-16 21:09:48 +0000), 0, No,  0, 0, 0, 0, 0, 0, Undefined, 
Optional(2019-07-16 21:09:48 +0000), Optional(2019-07-17 05:35:40 +0000), 506, No, 60, 106, 40, 190, 170, 0, Undefined, 
Optional(2019-07-17 21:16:28 +0000), Optional(2019-07-18 05:25:14 +0000), 489, No, 64, 79, 60, 210, 140, 0, Undefined, 
Optional(2019-07-18 21:23:11 +0000), Optional(2019-07-19 05:25:13 +0000), 482, No, 72, 52, 60, 170, 200, 0, Undefined, 
